customer_id,age,annual_income,membership_tier,num_purchases_last_year,days_since_last_purchase,avg_purchase_amount,satisfaction_score,signup_days_ago,purchase_frequency_score,customer_tenure_years,income_to_spend_ratio,annual_spend,is_high_value_customer,membership_tier_encoded,gender_Female,gender_Male,gender_Other,region_Central,region_East,region_North,region_South,region_West,acquisition_channel_Email,acquisition_channel_Organic,acquisition_channel_Paid_Ads,acquisition_channel_Referral,acquisition_channel_Social_Media
105252,55.0,90992.43,Bronze,5.0,8.0,94.39,5.8,335,0.5556,0.92,192.39,471.95,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True
101341,28.0,31148.61,Gold,5.0,4.0,140.92,7.7,1543,1.0,4.23,44.14,704.6,0,2,False,True,False,False,False,False,False,True,False,True,False,False,False
100832,57.0,59429.47,Bronze,8.0,44.0,220.27,7.3,1879,0.1778,5.15,33.71,1762.16,1,0,False,True,False,False,False,False,False,True,True,False,False,False,False
102572,46.0,53178.86,Platinum,6.0,29.2,183.15,10.0,1895,0.1987,5.19,48.35,1098.9,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False
101457,66.0,104957.08,Silver,8.0,97.0,215.5,6.9,1314,0.0816,3.6,60.84,1724.0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False
103208,42.0,90742.87,Bronze,8.0,19.0,129.69,8.6,743,0.4,2.04,87.38,1037.52,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False
103247,28.0,48793.87,Gold,5.0,150.0,214.37,6.3,437,0.0331,1.2,45.48,1071.85,0,2,True,False,False,False,False,False,False,True,True,False,False,False,False
100239,25.0,33978.15,Gold,7.0,9.0,262.63,8.6,1264,0.7,3.46,18.47,1838.41,1,2,True,False,False,False,False,True,False,False,False,False,False,False,True
100093,33.0,46594.25,Bronze,11.0,19.0,17.3,6.0,907,0.55,2.48,243.57,190.3,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
105710,28.0,45928.18,Silver,8.0,67.0,65.39,7.8,1177,0.1176,3.22,87.63,523.12,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False
102945,36.0,36611.87,Gold,5.0,168.0,104.31,9.6,2120,0.0296,5.81,70.06,521.55,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False
102520,18.0,64984.03,Gold,7.0,110.0,181.9,7.5,1058,0.0631,2.9,51.0,1273.3,1,2,True,False,False,False,False,False,False,True,False,False,True,False,False
102772,45.0,83432.71,Gold,3.0,56.8,125.74,6.1,2408,0.0519,6.6,220.59,377.22,0,2,False,True,False,True,False,False,False,False,False,False,True,False,False
102604,40.0,52747.35,Gold,4.0,43.0,88.53,7.0,1788,0.0909,4.9,148.53,354.12,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False
105307,40.0,45872.79,Silver,6.0,61.6,207.58,6.1,1758,0.0958,4.82,36.8,1245.48,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False
101002,29.0,36287.42,Silver,6.0,33.6,97.84,6.0,2245,0.1734,6.15,61.71,587.04,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True
102043,61.0,76146.85,Bronze,7.0,22.0,99.45,8.5,572,0.3043,1.57,109.23,696.15,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False
105179,18.0,53178.86,Gold,9.0,62.0,199.86,6.0,1355,0.1429,3.71,29.55,1798.74,1,2,True,False,False,False,False,False,False,True,True,False,False,False,False
103429,61.0,32144.76,Silver,5.0,25.0,110.92,6.7,396,0.1923,1.08,57.86,554.6,0,1,False,True,False,True,False,False,False,False,False,True,False,False,False
102616,30.0,46732.78,Silver,8.0,19.0,66.87,6.9,1420,0.4,3.89,87.19,534.96,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False
100958,65.0,71651.06,Bronze,8.0,45.0,101.28,7.3,186,0.1739,0.51,88.32,810.24,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True
103802,29.0,53178.86,Gold,12.0,14.0,262.36,8.9,925,0.8,2.53,16.89,3148.32,1,2,False,True,False,False,False,False,True,False,False,True,False,False,False
105313,70.0,40736.47,Bronze,6.0,57.0,104.31,6.5,1250,0.1034,3.42,64.98,625.86,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False
104762,70.0,57067.83,Silver,7.0,50.0,32.97,6.7,207,0.1373,0.57,246.2,230.79,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False
101533,50.0,27607.27,Bronze,4.0,16.2,216.12,8.1,511,0.2326,1.4,31.9,864.48,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
102303,18.0,69904.38,Silver,7.0,30.4,23.19,5.8,1212,0.2229,3.32,427.99,162.33,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True
100412,18.0,55983.72,Gold,3.0,52.6,181.96,6.1,2442,0.056,6.69,102.37,545.88,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False
101406,46.0,47911.28,Bronze,10.0,26.0,12.01,8.2,2216,0.3704,6.07,395.63,120.1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False
103348,40.0,54349.6,Silver,6.0,82.0,158.15,8.9,294,0.0723,0.81,57.22,948.9,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False
105759,42.0,49998.72,Bronze,5.0,67.0,24.15,8.5,2373,0.0735,6.5,410.67,120.75,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
102882,49.0,52461.49,Silver,4.0,39.4,110.78,8.1,392,0.099,1.07,118.12,443.12,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False
103051,50.0,30229.43,Bronze,5.0,39.0,176.32,8.5,832,0.125,2.28,34.25,881.6,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False
102088,32.0,53178.86,Silver,9.0,58.6,96.84,7.9,1046,0.151,2.87,60.95,871.56,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False
101035,32.0,44054.08,Gold,12.0,53.0,231.24,7.1,885,0.2222,2.42,15.87,2774.88,1,2,False,True,False,False,False,False,False,True,False,True,False,False,False
105221,49.0,46826.48,Bronze,8.0,50.6,109.95,7.3,2169,0.155,5.94,53.18,879.6,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
100932,43.0,78109.43,Bronze,13.0,8.0,104.31,7.1,570,1.4444,1.56,57.56,1356.03,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False
105472,32.0,110491.95000000001,Bronze,8.0,52.4,80.65,6.8,2318,0.1498,6.35,170.99,645.2,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
103329,30.0,23434.75,Gold,7.0,37.0,78.0,7.9,101,0.1842,0.28,42.84,546.0,0,2,True,False,False,True,False,False,False,False,False,False,True,False,False
100634,18.0,29696.14,Gold,9.0,70.4,269.725,7.7,558,0.1261,1.53,12.23,2427.52,1,2,False,True,False,False,False,False,True,False,False,True,False,False,False
101742,56.0,69951.47,Bronze,12.0,13.0,74.63,8.9,223,0.8571,0.61,78.02,895.56,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
100499,18.0,66373.5,Bronze,10.0,53.0,104.31,6.8,1249,0.1852,3.42,63.57,1043.1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
100938,37.0,42340.8,Gold,10.0,63.4,95.85,6.6,319,0.1553,0.87,44.13,958.5,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False
100416,40.0,34324.96,Silver,8.0,20.0,200.41,8.6,160,0.381,0.44,21.4,1603.28,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True
102329,40.0,38225.25,Bronze,7.0,81.0,62.44,6.0,1890,0.0854,5.18,87.26,437.08,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False
103280,33.0,50138.82,Platinum,9.0,22.0,107.52,6.8,1113,0.3913,3.05,51.76,967.68,0,3,False,True,False,False,False,False,True,False,False,True,False,False,False
103587,26.0,87757.6,Bronze,16.0,43.4,104.31,5.3,673,0.3604,1.84,52.55,1668.96,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False
104368,36.0,51255.81,Gold,10.0,47.0,104.31,7.9,315,0.2083,0.86,49.09,1043.1,0,2,False,True,False,False,False,False,False,True,True,False,False,False,False
104913,42.0,110491.95000000001,Bronze,8.0,123.0,30.56,5.7,1348,0.0645,3.69,450.11,244.48,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True
100758,48.0,53178.86,Gold,4.0,40.6,60.89,4.0,2287,0.0962,6.27,217.45,243.56,0,2,True,False,False,False,False,True,False,False,True,False,False,False,False
101617,70.0,98424.85,Bronze,6.0,14.0,104.31,6.6,830,0.4,2.27,157.01,625.86,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False
101042,50.0,90907.76,Gold,1.0,83.0,103.6,9.2,2003,0.0119,5.49,869.1,103.6,0,2,True,False,False,True,False,False,False,False,False,False,True,False,False
103632,52.0,110491.95000000001,Silver,13.0,40.0,112.44,6.0,1132,0.3171,3.1,75.54,1461.72,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False
104654,33.0,48163.76,Gold,7.0,53.0,189.23,8.8,879,0.1296,2.41,36.33,1324.61,1,2,False,True,False,False,False,False,True,False,True,False,False,False,False
102463,36.0,29599.21,Silver,9.0,32.0,69.89,8.1,157,0.2727,0.43,46.98,629.01,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False
100597,32.0,48731.41,Bronze,7.0,63.0,127.02,5.7,775,0.1094,2.12,54.75,889.14,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True
104044,21.0,110491.95000000001,Silver,8.0,100.8,91.83,8.8,463,0.0786,1.27,150.2,734.64,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False
102764,49.0,110491.95000000001,Gold,8.0,28.6,156.32,7.7,258,0.2703,0.71,88.28,1250.56,1,2,True,False,False,False,True,False,False,False,False,False,False,False,True
102196,18.0,40782.37,Bronze,5.0,41.0,147.14,9.2,438,0.119,1.2,55.36,735.7,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False
103040,37.0,53178.86,Bronze,10.0,34.0,197.0,8.4,1168,0.2857,3.2,26.98,1970.0,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False
105605,37.0,40978.72,Silver,6.0,22.6,96.66,7.2,1169,0.2542,3.2,70.54,579.96,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False
103228,37.0,37504.26,Bronze,8.0,32.0,44.96,5.9,963,0.2424,2.64,103.98,359.68,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False
100653,58.0,37172.88,Silver,10.0,11.0,56.32,8.4,2110,0.8333,5.78,65.89,563.2,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False
104625,60.0,53178.86,Bronze,5.0,60.0,139.07,3.0,890,0.082,2.44,76.37,695.35,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False
105332,43.0,26296.15,Bronze,8.0,50.0,64.91,6.5,1594,0.1569,4.37,50.54,519.28,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False
105168,25.0,60826.09,Silver,9.0,88.8,39.39,9.7,716,0.1002,1.96,171.1,354.51,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True
102717,39.0,41633.23,Silver,4.0,27.0,105.47,10.0,1534,0.1429,4.2,98.45,421.88,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False
104854,18.0,53178.86,Bronze,11.0,42.8,53.78,8.3,1153,0.2511,3.16,89.74,591.58,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
105902,34.0,56712.11,Bronze,6.0,15.0,39.97,5.7,1308,0.375,3.58,235.5,239.82,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True
102700,28.0,53178.86,Bronze,11.0,27.0,124.72,8.1,2237,0.3929,6.13,38.73,1371.92,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False
104546,38.0,34541.2,Silver,10.0,54.0,97.78,4.8,1431,0.1818,3.92,35.29,977.8,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False
100076,46.0,16869.75,Silver,6.0,9.0,89.67,7.5,1912,0.6,5.24,31.3,538.02,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False
103667,38.0,38232.67,Bronze,7.0,25.0,191.35,7.9,103,0.2692,0.28,28.52,1339.45,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False
105925,23.0,50272.1,Bronze,7.0,33.2,103.34,8.1,1332,0.2047,3.65,69.4,723.38,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False
102930,34.0,39711.03,Platinum,9.0,38.0,168.98,8.0,30,0.2308,0.08,26.09,1520.82,1,3,False,True,False,False,False,True,False,False,False,True,False,False,False
105529,35.0,43524.38,Bronze,11.0,95.0,235.1,7.8,1992,0.1146,5.46,16.82,2586.1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True
105956,40.0,53178.86,Silver,4.0,57.0,201.33,7.8,1094,0.069,3.0,65.95,805.32,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True
103804,42.0,23266.54,Bronze,5.0,4.0,81.07,7.7,1276,1.0,3.5,57.26,405.35,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False
105026,18.0,44112.72,Silver,5.0,90.0,259.91,6.4,2220,0.0549,6.08,33.92,1299.55,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False
105283,26.0,51120.46,Gold,5.0,66.0,110.69,8.2,635,0.0746,1.74,92.2,553.45,0,2,False,True,False,False,False,False,False,True,False,True,False,False,False
102485,37.0,56283.26,Gold,8.0,8.0,165.55,8.7,1523,0.8889,4.17,42.47,1324.4,1,2,True,False,False,False,False,False,False,True,False,True,False,False,False
104792,18.0,25023.91,Platinum,11.0,54.8,242.09,7.7,1134,0.1971,3.11,9.39,2662.99,1,3,True,False,False,False,True,False,False,False,False,True,False,False,False
101011,23.0,28153.03,Gold,7.0,47.0,206.73,8.1,1409,0.1458,3.86,19.44,1447.11,1,2,False,True,False,False,True,False,False,False,False,False,True,False,False
101030,51.0,68048.28,Silver,11.0,94.0,60.6,8.3,1556,0.1158,4.26,101.93,666.6,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False
100829,53.0,45266.34,Bronze,4.0,19.0,52.33,4.7,1551,0.2,4.25,215.23,209.32,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
102707,43.0,49157.85,Bronze,6.0,54.0,144.65,8.8,1368,0.1091,3.75,56.57,867.9,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False
101877,47.0,45021.69,Silver,12.0,1.0,200.28,7.2,897,6.0,2.46,18.73,2403.36,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False
100097,22.0,53178.86,Bronze,11.0,28.0,124.17,8.3,1952,0.3793,5.35,38.91,1365.87,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False
103379,26.0,110491.95000000001,Silver,10.0,36.0,131.83,5.4,2131,0.2703,5.84,83.75,1318.3,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False
104598,42.0,50564.92,Silver,8.0,60.6,93.4,6.9,1008,0.1299,2.76,67.58,747.2,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True
104596,48.0,53178.86,Gold,9.0,44.8,113.86,8.3,2309,0.1965,6.33,51.84,1024.74,0,2,True,False,False,False,False,False,True,False,False,False,False,False,True
104842,26.0,48748.12,Bronze,6.0,16.0,137.45,7.7,429,0.3529,1.18,59.04,824.7,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False
101201,22.0,79303.01,Silver,12.0,71.0,104.31,6.3,1844,0.1667,5.05,63.3,1251.72,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False
100622,38.0,33184.36,Gold,12.0,1.0,108.85,6.9,2426,6.0,6.65,25.39,1306.2,1,2,False,True,False,True,False,False,False,False,False,False,False,True,False
105454,26.0,34581.98,Silver,12.0,40.2,29.35,6.3,903,0.2913,2.47,97.91,352.2,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False
100567,36.0,91723.13,Bronze,5.0,14.0,153.65,8.6,1299,0.3333,3.56,119.24,768.25,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True
100544,36.0,87057.03,Silver,11.0,20.0,128.3,8.4,1622,0.5238,4.44,61.64,1411.3,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False
101335,43.0,53178.86,Silver,5.0,8.0,83.03,5.4,2497,0.5556,6.84,127.79,415.15,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False
104300,36.0,48607.55,Bronze,11.0,119.0,46.94,5.8,1461,0.0917,4.0,93.96,516.34,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
100052,46.0,45231.58,Silver,7.0,20.0,31.44,7.8,1352,0.3333,3.7,204.59,220.08,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False
105047,49.0,54065.71,Bronze,8.0,35.2,104.31,6.6,1418,0.221,3.88,64.71,834.48,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False
102068,38.0,33243.84,Platinum,11.0,74.0,170.19,6.2,1739,0.1467,4.76,17.75,1872.09,1,3,False,True,False,False,True,False,False,False,False,False,False,False,True
103873,32.0,73563.4,Silver,11.0,4.0,151.35,8.7,731,2.2,2.0,44.16,1664.85,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False
101559,48.0,43693.05,Platinum,13.0,207.0,166.37,7.5,811,0.0625,2.22,20.19,2162.81,1,3,True,False,False,False,True,False,False,False,False,True,False,False,False
100746,49.0,62846.86,Gold,8.0,14.0,203.38,8.8,2321,0.5333,6.36,38.6,1627.04,1,2,False,True,False,False,False,False,False,True,False,False,False,False,True
104526,24.0,73243.87,Bronze,8.0,152.0,104.31,9.3,1551,0.0523,4.25,87.67,834.48,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True
104672,33.0,43857.24,Gold,6.0,122.0,116.27,7.4,2378,0.0488,6.52,62.78,697.62,0,2,True,False,False,True,False,False,False,False,False,False,True,False,False
101468,22.0,79052.66,Bronze,5.0,14.0,269.725,9.1,608,0.3333,1.67,58.57,1348.62,1,0,True,False,False,False,False,False,False,True,True,False,False,False,False
104463,51.0,86521.38,Silver,7.0,69.6,92.1,6.2,343,0.0992,0.94,134.0,644.7,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False
100196,27.0,50893.46,Silver,7.0,22.0,62.96,7.7,2284,0.3043,6.26,115.22,440.72,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False
103401,43.0,53178.86,Bronze,5.0,73.4,160.52,7.4,1484,0.0672,4.07,66.18,802.6,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False
104268,42.0,66090.69,Bronze,6.0,19.6,37.93,8.6,995,0.2913,2.73,289.14,227.58,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
103780,18.0,53178.86,Gold,7.0,42.0,137.25,7.5,1163,0.1628,3.19,55.29,960.75,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False
100803,42.0,51255.02,Gold,5.0,1.0,128.65,4.7,1881,2.5,5.15,79.56,643.25,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False
101619,42.0,48302.71,Bronze,12.0,17.0,8.18,6.3,1432,0.6667,3.92,487.12,98.16,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False
105187,45.0,69440.99,Gold,6.0,31.0,183.57,8.7,542,0.1875,1.48,62.99,1101.42,0,2,True,False,False,False,False,False,False,True,False,True,False,False,False
104438,48.0,40766.09,Silver,6.0,55.0,93.72,7.2,1566,0.1071,4.29,72.37,562.32,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False
100621,33.0,50862.05,Bronze,13.0,12.0,6.56,6.6,705,1.0,1.93,589.5,85.28,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False
105340,52.0,61407.01,Gold,4.0,15.8,118.06,8.0,1005,0.2381,2.75,129.76,472.24,0,2,True,False,False,False,False,False,False,True,False,False,True,False,False
104149,37.0,58805.19,Silver,9.0,57.0,23.06,6.6,1663,0.1552,4.56,281.99,207.54,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False
103627,39.0,53178.86,Gold,11.0,6.0,197.32,7.3,139,1.5714,0.38,24.49,2170.52,1,2,True,False,False,False,False,False,True,False,False,False,False,False,True
104113,30.0,50632.92,Gold,10.0,43.6,75.77,5.5,2313,0.2242,6.34,66.74,757.7,0,2,False,True,False,False,False,False,True,False,False,False,False,True,False
103407,47.0,48871.85,Silver,8.0,153.0,135.61,8.9,2431,0.0519,6.66,45.01,1084.88,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True
103385,37.0,81131.44,Platinum,7.0,17.0,199.34,7.8,1805,0.3889,4.95,58.1,1395.38,1,3,False,True,False,False,False,False,True,False,True,False,False,False,False
100645,34.0,53178.86,Bronze,11.0,17.0,78.37,7.6,1744,0.6111,4.78,61.62,862.07,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False
102790,33.0,46287.33,Bronze,8.0,84.0,94.77,7.1,1629,0.0941,4.46,60.97,758.16,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False
105437,31.0,68079.11,Bronze,3.0,88.0,269.725,9.7,1734,0.0337,4.75,84.03,809.18,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False
101790,50.0,46182.51,Bronze,9.0,33.0,104.31,7.2,719,0.2647,1.97,49.14,938.79,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
101062,55.0,39742.82,Silver,6.0,26.0,118.62,6.6,1356,0.2222,3.72,55.76,711.72,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False
104158,54.0,61537.04,Bronze,5.0,109.0,172.15,6.9,1853,0.0455,5.08,71.41,860.75,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False
104600,61.0,53178.86,Bronze,8.0,11.0,21.32,5.6,2399,0.6667,6.57,309.97,170.56,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False
102917,57.0,70022.9,Gold,7.0,10.0,102.43,7.3,1311,0.6364,3.59,97.52,717.01,0,2,False,True,False,False,False,False,True,False,False,False,False,True,False
103881,32.0,110491.95000000001,Silver,8.0,70.0,171.85,7.9,1116,0.1127,3.06,80.31,1374.8,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False
104130,26.0,100835.32,Gold,7.0,33.0,195.44,7.1,2055,0.2059,5.63,73.65,1368.08,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False
103195,37.0,23422.67,Gold,3.0,87.2,196.12,8.5,2075,0.034,5.68,39.74,588.36,0,2,True,False,False,False,False,False,False,True,False,True,False,False,False
101231,31.0,46522.67,Silver,12.0,3.0,157.18,8.4,703,3.0,1.93,24.65,1886.16,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False
105538,18.0,53178.86,Bronze,4.0,31.0,82.77,8.2,1586,0.125,4.35,160.14,331.08,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False
105575,51.0,47679.81,Silver,10.0,46.0,157.25,7.0,1864,0.2128,5.11,30.3,1572.5,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False
105953,18.0,65266.12,Silver,8.0,41.0,93.16,6.6,2093,0.1905,5.73,87.46,745.28,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False
103307,44.0,53178.86,Bronze,8.0,2.0,104.31,5.4,1213,2.6667,3.32,63.65,834.48,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True
100135,20.0,75449.98,Bronze,6.0,19.2,111.49,7.2,1427,0.297,3.91,112.62,668.94,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
103484,54.0,57441.53,Platinum,4.0,4.0,104.31,6.2,924,0.8,2.53,137.34,417.24,0,3,True,False,False,False,False,True,False,False,False,False,True,False,False
102580,54.0,110491.95000000001,Silver,14.0,38.0,120.64,8.5,396,0.359,1.08,65.38,1688.96,1,1,True,False,False,True,False,False,False,False,False,True,False,False,False
103793,34.0,23835.31,Bronze,13.0,26.0,67.46,7.4,1408,0.4815,3.86,27.15,876.98,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True
105717,38.0,40389.2,Gold,6.0,170.0,112.7,7.6,1846,0.0351,5.06,59.64,676.2,0,2,False,True,False,False,False,True,False,False,False,False,False,False,True
102219,30.0,78947.65,Bronze,10.0,145.0,104.31,8.3,824,0.0685,2.26,75.61,1043.1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True
100512,34.0,39770.56,Silver,9.0,23.0,33.45,6.0,405,0.375,1.11,131.67,301.05,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True
105985,18.0,45261.17,Bronze,6.0,17.0,103.73,6.4,1639,0.3333,4.49,72.61,622.38,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False
100063,40.0,58102.21,Gold,8.0,101.0,64.19,7.3,1448,0.0784,3.97,112.93,513.52,0,2,True,False,False,True,False,False,False,False,False,False,True,False,False
101554,34.0,73247.52,Silver,8.0,77.0,191.4,8.0,1011,0.1026,2.77,47.81,1531.2,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False
103771,33.0,90103.57,Gold,7.0,5.0,104.31,5.3,1607,1.1667,4.4,123.23,730.17,0,2,False,True,False,False,False,False,False,True,True,False,False,False,False
105217,29.0,53178.86,Silver,5.0,6.0,126.29,4.7,50,0.7143,0.14,84.08,631.45,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False
105589,36.0,53178.86,Gold,5.0,8.0,93.56,6.7,2154,0.5556,5.9,113.44,467.8,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True
101719,45.0,51653.24,Bronze,6.0,12.0,52.94,6.3,1534,0.4615,4.2,162.11,317.64,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True
102861,20.0,107751.94,Bronze,12.0,1.0,32.27,8.5,844,6.0,2.31,277.54,387.24,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
104371,19.0,64869.74,Bronze,6.0,39.6,104.31,5.3,2133,0.1478,5.84,103.48,625.86,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False
102096,47.0,53178.86,Gold,11.0,21.0,104.31,7.3,1561,0.5,4.28,46.31,1147.41,0,2,False,False,True,False,False,False,False,True,False,False,True,False,False
100680,36.0,110491.95000000001,Silver,6.0,49.0,165.32,7.0,2269,0.12,6.22,111.28,991.92,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False
103687,23.0,62650.68,Silver,11.0,26.6,116.81,5.3,1915,0.3986,5.25,48.72,1284.91,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True
101212,32.0,32607.75,Gold,11.0,8.0,88.91,7.7,1099,1.2222,3.01,33.31,978.01,0,2,True,False,False,False,True,False,False,False,False,False,False,False,True
100123,41.0,82863.09,Bronze,7.0,112.8,206.53,7.9,2240,0.0615,6.14,57.28,1445.71,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False
102642,37.0,110491.95000000001,Gold,8.0,45.0,125.28,8.9,512,0.1739,1.4,110.14,1002.24,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False
103086,47.0,63251.09,Silver,9.0,17.0,87.52,7.8,543,0.5,1.49,80.2,787.68,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False
104078,32.0,107723.57,Bronze,12.0,42.0,209.07,9.8,479,0.2791,1.31,42.92,2508.84,1,0,True,False,False,False,False,False,True,False,False,False,False,False,True
104918,37.0,93839.01,Bronze,6.0,41.4,94.59,6.0,2458,0.1415,6.73,165.05,567.54,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False
103177,48.0,53178.86,Gold,5.0,28.2,244.08,7.8,289,0.1712,0.79,43.54,1220.4,0,2,True,False,False,False,False,False,True,False,False,False,False,True,False
100568,30.0,53178.86,Gold,8.0,60.0,104.31,8.7,2288,0.1311,6.27,63.65,834.48,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False
103430,48.0,30206.98,Bronze,9.0,40.0,86.29,6.1,2117,0.2195,5.8,38.85,776.61,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
